pair;round;nrTurns;success
34;1;4;true
34;2;1;true
34;3;7;false
34;4;7;true
34;5;1;true
35;0;3;true
35;1;1;false
35;2;2;true
35;3;1;true
35;4;1;true
35;5;2;true
36;0;3;true
36;1;2;true
36;2;1;true
36;3;7;false
36;4;7;false
36;5;4;false
37;0;4;true
37;1;1;true
37;2;7;false
37;3;7;true
37;4;4;false
37;5;1;false
38;0;7;true
38;1;2;true
38;2;1;true
38;3;7;false
38;4;6;false
38;5;1;true
39;0;6;true
39;1;1;true
39;2;1;true
39;3;1;true
39;4;7;false
39;5;7;false
40;0;5;true
40;1;4;true
40;2;1;true
40;3;3;true
40;4;1;true
40;5;1;true
41;0;4;true
41;1;7;true
41;2;2;true
41;3;1;false
41;4;1;true
41;5;1;true
42;0;2;false
42;1;1;true
42;2;7;true
42;3;5;false
42;4;2;true
42;5;2;true
43;0;7;false
43;1;7;false
43;2;7;false
43;3;1;false
43;4;1;false
43;5;1;false
44;0;7;false
44;1;7;false
44;2;7;true
44;3;1;false
44;4;1;false
44;5;1;false
45;0;7;false
45;1;7;true
45;2;7;true
45;3;1;false
45;4;1;true
45;5;1;false
46;0;3;true
46;1;2;true
46;2;1;true
46;3;1;true
46;4;1;true
46;5;7;false
47;0;2;true
47;1;7;false
47;2;7;true
47;3;6;true
47;4;1;false
47;5;1;true
48;0;7;true
48;1;1;true
48;2;1;true
48;3;1;true
48;4;1;true
48;5;1;true
49;0;7;false
49;1;1;true
49;2;7;true
49;3;7;false
49;4;1;false
49;5;1;false
50;0;5;true
50;1;1;true
50;2;7;true
50;3;7;false
50;4;3;false
50;5;1;true
51;0;6;true
51;1;1;true
51;2;2;false
51;3;4;true
51;4;2;true
51;5;1;false
52;0;7;false
52;1;3;true
52;2;7;true
52;3;5;false
52;4;1;false
52;5;1;false
53;0;2;false
53;1;7;true
53;2;7;false
53;3;6;false
53;4;1;false
53;5;1;false
54;0;2;true
54;1;7;true
54;2;7;false
54;3;3;true
54;4;1;true
54;5;1;true
55;0;4;true
55;1;3;true
55;2;1;true
55;3;1;true
55;4;1;false
55;5;1;true
56;0;2;true
56;1;6;true
56;2;1;true
56;3;7;true
56;4;7;false
56;5;1;false
57;0;7;false
57;1;1;true
57;2;4;false
57;3;1;true
57;4;1;true
57;5;1;false
58;0;2;true
58;1;7;false
58;2;1;false
58;3;1;false
58;4;1;false
58;5;1;false
59;0;3;true
59;1;4;true
59;2;1;true
59;3;7;false
59;4;7;false
59;5;2;false
60;0;3;true
60;1;7;true
60;2;3;true
60;3;7;false
60;4;3;true
60;5;1;false
61;0;3;true
61;1;3;true
61;2;2;true
61;3;1;true
61;4;1;true
61;5;1;true
62;0;4;false
62;1;7;true
62;2;7;true
62;3;4;true
62;4;1;false
62;5;1;true
63;0;7;false
63;1;3;true
63;2;7;true
63;3;5;true
63;4;1;false
63;5;1;false
64;0;2;false
64;1;4;true
64;2;7;false
64;3;1;true
64;4;7;false
64;5;3;false
65;0;7;true
65;1;7;false
65;2;7;true
65;3;1;false
65;4;1;true
65;5;1;false
66;0;7;true
66;1;7;false
66;2;3;false
66;3;5;true
66;4;1;false
66;5;1;false
67;0;2;true
67;1;1;true
67;2;7;false
67;3;7;false
67;4;6;true
67;5;1;true
68;0;7;false
68;1;3;true
68;2;1;true
68;3;1;false
68;4;7;true
68;5;5;true
69;0;2;true
69;1;7;true
69;2;7;false
69;3;6;false
69;4;1;false
69;5;1;false
70;0;7;true
70;1;2;true
70;2;1;true
70;3;7;false
70;4;6;true
70;5;1;true
71;0;6;true
71;1;1;true
71;2;7;false
71;3;4;true
71;4;5;false
71;5;1;false
72;0;7;false
72;1;7;false
72;2;7;false
72;3;1;false
72;4;1;false
72;5;1;false
73;0;7;false
73;1;7;false
73;2;7;true
73;3;1;true
73;4;1;true
73;5;1;false
74;0;7;false
74;1;7;true
74;2;7;true
74;3;1;false
74;4;1;false
74;5;1;false
75;0;5;false
75;1;1;true
75;2;1;false
75;3;3;true
75;4;1;true
75;5;1;true
76;0;2;true
76;1;1;true
76;2;7;false
76;3;7;true
76;4;6;false
76;5;1;false
77;0;2;true
77;1;4;true
77;2;1;true
77;3;1;true
77;4;1;true
77;5;1;true
78;0;6;true
78;1;7;false
78;2;7;false
78;3;2;false
78;4;1;true
78;5;1;false
79;0;2;true
79;1;1;true
79;2;3;true
79;3;3;false
79;4;1;false
79;5;4;false
80;0;7;false
80;1;7;false
80;2;7;true
80;3;1;false
80;4;1;true
80;5;1;false
81;0;2;true
81;1;1;true
81;2;1;true
81;3;3;false
81;4;5;true
81;5;1;true
82;0;4;true
82;1;2;true
82;2;3;false
82;3;1;true
82;4;1;true
82;5;1;true
83;0;4;true
83;1;6;true
83;2;3;true
83;3;1;true
83;4;7;false
83;5;3;false
84;0;7;true
84;1;2;true
84;2;7;false
84;3;6;false
84;4;1;true
84;5;1;true
85;0;2;true
85;1;7;false
85;2;7;false
85;3;6;false
85;4;1;false
85;5;1;true
86;0;7;true
86;1;2;true
86;2;7;false
86;3;6;false
86;4;1;false
86;5;1;false
87;0;3;true
87;1;3;true
87;2;1;true
87;3;2;true
87;4;1;false
87;5;1;true
88;0;4;true
88;1;2;false
88;2;1;true
88;3;1;true
88;4;1;true
88;5;1;true
89;0;2;true
89;1;4;true
89;2;1;true
89;3;1;true
89;4;1;true
89;5;7;false
90;0;4;true
90;1;5;false
90;2;2;true
90;3;1;true
90;4;1;true
90;5;1;false
91;0;5;true
91;1;7;false
91;2;7;true
91;3;3;false
91;4;1;false
91;5;1;false
92;0;4;true
92;1;4;true
92;2;1;true
92;3;1;true
92;4;1;true
92;5;2;true
93;0;3;true
93;1;4;false
93;2;7;false
93;3;7;true
93;4;2;false
93;5;1;false
94;0;3;true
94;1;2;true
94;2;2;true
94;3;1;true
94;4;1;false
94;5;1;false
95;0;7;false
95;1;7;true
95;2;7;true
95;3;1;false
95;4;1;true
95;5;1;false
96;0;5;false
96;1;4;true
96;2;1;true
96;3;2;false
96;4;1;true
96;5;1;false
97;0;7;false
97;1;2;true
97;2;1;true
97;3;1;true
97;4;7;false
97;5;6;false
98;0;4;true
98;1;1;true
98;2;1;true
98;3;1;true
98;4;1;true
98;5;1;true
99;0;4;true
99;1;1;true
99;2;1;true
99;3;1;true
99;4;6;false
99;5;1;true
