pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R2;S3;R2;S2;NA;1.4357395375288659358441391320267833;5.4093518366275638832130404166104820344423035857206085589974950785607504980;5.4093518366275638832130404166104820344423035857206085589974950785607504980;0E-75;0E-75
0;0;0;R2;S3;R2;S1;1.4830776463859977187056393337489179;1.1925829871216963117221992536905691;5.4093518366275638832130404166104820344423035857206085589974950785607504980;2.9287470486597412503918342317148883997418708418007954594366046897062760;0.5253508563907956047227054426438136863501451544233072828889428687870031544;1.626479465283942441751261841568801092751717764302362789279893325501366380
0;0;1;R2;S1;R1;S3;1.1584082807541916912661661259331427;1.2118834908783493540501455839205685;2.9287470486597412503918342317148883997418708418007954594366046897062760;2.8085215773186809340902363633057187762100269880589141412992655749315;0.1895334527914036752932791650095146642962042576198761645401767974736368;0.2172937237466372806393396245495443386107327588052874822490281545239023
0;0;2;R2;S3;R1;S3;1.1020059545928667562226467557103087;1.0122235488426430518947436557769623;2.8085215773186809340902363633057187762100269880589141412992655749315;3.09144124757944732612689688268398241762895288101304206501886476466;0.1671459448415521003679271485699803260046370731712634949999050243000;0.1740789453246878642032004245229208057894727979842321808969332969536
0;0;3;R2;S2;R1;S3;1.0122235488426430518947436557769623;1.04531124904716827280859597950329989;3.09144124757944732612689688268398241762895288101304206501886476466;1.5086729091777881966581086915977110590391228550908086885207211376;0.7786505250219689153370620299811348019402456890506280825112964710;0.46939436696560094779295804627847774112170095218921283735405913362
0;0;4;R2;S4;R2;S1;0.43203042610646456490718084462534744;1.5844004622481914099994569103541450;1.5086729091777881966581086915977110590391228550908086885207211376;1.597776388360378844794083359993274432750071861195213668053000537;0.621154879570166398152695343649623582596542813399907573521595683;0.5780705379830151952696965163428414782382755167757956148847155055
0;0;5;R2;S1;NA;NA;1.03082483928218521164251652161145558;NA;1.597776388360378844794083359993274432750071861195213668053000537;NA;NA;NA
0;1;0;R2;S1;R1;S2;NA;1.2408085265540629621224444613933917;3.26935639002027193426337302368560633436038824038818789886642;3.26935639002027193426337302368560633436038824038818789886642;0E-60;0E-60
0;1;0;R2;S4;R2;S1;1.4044909500131436447470459515418692;1.4962968957928715215370555812780876;3.26935639002027193426337302368560633436038824038818789886642;3.22276280311886408583439673373927366033783176527938335045;0.5003677610795032489640054513729456433573938488402001383346;0.307744507427744968415654279180146992497733255700886939967
0;1;1;R2;S4;S4;S3;1.1487764537006961323294963252523279;1.4931572960455990364545983238708364;3.22276280311886408583439673373927366033783176527938335045;2.65846741024186766070274126972644033475395032775598735;1.36954390589153649123207458951044460158520082431074195094;0.33496785495624092918782395239037527180753889278687155217
0;1;2;R2;S1;R2;S2;1.5538313625616580439539105450584230;1.03169191718591176250056721002277789;2.65846741024186766070274126972644033475395032775598735;2.65619055042293002494073444045257428034480742907535;0.014258957923362742954261929166846767783774723482153578;0.011580495700289624980444719542057528212041013091123543
0;1;3;R2;S1;R2;S1;1.5751837536902398044200518662586852;1.01463587829618000508381447291457832;2.65619055042293002494073444045257428034480742907535;2.4689613792936589499442523534751320277679425809575;0.053960268730500973619742635291903786905994213186072;0.033678553848262176430015942067355585210095147140383
0;1;4;R2;S1;R2;S4;1.01463587829618000508381447291457832;1.03379101696767173662970292550732789;2.4689613792936589499442523534751320277679425809575;2.52641223084966221736149211130103486342260736472;0.0033721792392392272257496905339277259852161618700;0.0040587716005111262508198407383656405278800987660
