pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
2;1;0;S4;S4;S4;S4;NA;1.000001929510504921622881402410639025940;0.00001481479925999738493098642201838899797083;0.00001481479925999738493098642201838899797083;0E-46;0E-46
2;1;0;S4;S4;S4;S4;1.000001929510504921622881402410639025940;1.0000001361800650405705696670212100672142;0.00001481479925999738493098642201838899797083;0.0000010516038681294287351613788894257370885636;0.000001226154982127821748680644965790467584316;5.0469317002953981543026752181195681311945E-7
2;1;1;S4;S4;S4;S4;1.0000001361800650405705696670212100672142;1.000000009437072337596755706526546753355470;0.0000010516038681294287351613788894257370885636;7.3205385117758270716895224673838369E-8;7.285154157517800831290942654242031E-8;3.04041576656916111194121883718678296E-8
2;1;2;S4;S4;R2;S2;1.000000009437072337596755706526546753355470;1.0000000000000000000000000000000000;7.3205385117758270716895224673838369E-8;0.0;-2.389263936464221389742483604713265E-9;2.389263942172803568289954718943419E-9
2;1;3;S4;S4;R2;S3;0.0;1.0000000000000000000000000000000000;0.0;0.0;0.0;0.0
2;1;4;S4;S4;S4;S4;0.0;1.0000000000000000000000000000000000;0.0;0.0;0.0;0.0
2;1;5;S4;S1;NA;NA;1.0000000000000000000000000000000000;NA;0.0;NA;NA;NA
2;2;0;R1;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
2;3;0;R2;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
2;4;0;R1;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
2;5;0;R1;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
3;0;0;R1;S1;R2;S2;NA;1.10260584602190433101432797151105207;2.4466397511588903007057224243650290038658;2.4466397511588903007057224243650290038658;0E-41;0E-41
3;0;0;R1;S1;R2;S2;0.032633432562870926888908472215352780;1.01426825226062535186681484037307941;2.4466397511588903007057224243650290038658;2.00285334392351779768435067194771737573;0.6109338829224220374073082776672295054208;0.466176565327414773289954326613797361793
3;0;1;R1;S1;R2;S2;0.0029502949030131705349916733106099948;1.001036360030436921537781932241378848;2.00285334392351779768435067194771737573;1.4525359083841420342451684163009867114;0.21834393772717489452664226270419621230;0.15253231983008194112040648150996162077
3;0;2;R1;S4;S4;S3;0.00015091593644480874159358104151973375;1.5830163889530182511762848726668171;1.4525359083841420342451684163009867114;1.09555601868879949022696973010733037709;0.07474838429745920446671878513397103740;0.052110341924750807875672626377976329794
3;0;3;R1;S1;R2;S2;1.2169886711818343713538919831314562;1.0002501561217219411539900589181114861;1.09555601868879949022696973010733037709;1.4418231326516205289541631113797573143;0.964792892890069513661059485427495569636;1.68658539489366524913998512442656433672
3;0;4;R1;S1;R2;S2;0.000078909316342125083044845307790666527;1.00002102176300082429263585442446684492;1.4418231326516205289541631113797573143;1.63241366742708394679455828174634948335;0.18374800420000775892013864483405814595;0.190245980288627596808620002719191070250
3;0;5;R1;S1;NA;NA;0.0000049039598975067449116240733441825494;NA;1.63241366742708394679455828174634948335;NA;NA;NA
3;1;0;R1;S1;R1;S1;NA;1.000001295287888879619246235107845648649;1.3811761985721944620993043018708900811538;1.3811761985721944620993043018708900811538;0E-41;0E-41
3;1;0;R1;S1;R1;S1;1.000001295287888879619246235107845648649;1.000000009858665754440715221302932450457166;1.3811761985721944620993043018708900811538;1.0831371920224447683978945517155575780916;0.076759008886831734639928032686390684333514;0.055041459356501257328938888000563539299106
3;1;1;R1;S1;R1;S1;1.000000009858665754440715221302932450457166;1.00000000006789648033907607904266488053080563;1.0831371920224447683978945517155575780916;0.919463651176068448472612170973704090928983;0.026360065699185242739866871299746043019487;0.0179146480570416070365629185061047346850898
3;1;2;R1;S1;R1;S1;1.00000000006789648033907607904266488053080563;1.0000000000004455661613437742609212282457670214;0.919463651176068448472612170973704090928983;0.85071044233437908446427240472278851140822741;0.0080106254528416508965458422049865846947589;0.005351998602446299587522652601912445915789005
3;1;3;R1;S1;R1;S1;1.0000000000004455661613437742609212282457670214;1.0000000000000000000000000000000000;0.85071044233437908446427240472278851140822741;0.8249747662481292218928228863672785372801;0.0023429459501041868320629152734924102753635;0.0015575136408889459066258776438050088866690
3;1;4;R1;S4;R2;S2;1.0000000000000000000000000000000000;1.5849622235614913059836351233627688;0.8249747662481292218928228863672785372801;0.815895405775890730694066044434656114761;0.000677654017218156314680683095673728429630;0.000449850029602599836128523167462746185581
3;1;5;R1;S1;NA;NA;2.5080024268067655338880473563803324E-7;NA;0.815895405775890730694066044434656114761;NA;NA;NA
3;2;0;R1;S1;R1;S1;NA;1.0000000000000000000000000000000000;0.8193862074144197071498517753233919734;0.8193862074144197071498517753233919734;0E-38;0E-38
3;2;0;R1;S1;R1;S1;1.0000000000000000000000000000000000;1.0000000000000000000000000000000000;0.8193862074144197071498517753233919734;0.8112781244591328639096957920391377;-0.0007202328582861011054004229992499676;0.0007207523139728403747471389684023604
3;2;1;R1;S1;R1;I understand;1.0000000000000000000000000000000000;0.0;0.8112781244591328639096957920391377;0.0;0.0;0.0
3;3;0;R1;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
3;4;0;R1;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
3;5;0;R1;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
4;0;0;S4;S4;S4;S4;NA;1.4420624174308375964223602070401085;2.4466397511588903007057224243650290038658;2.4466397511588903007057224243650290038658;0E-41;0E-41
4;0;0;S4;S4;R2;S2;1.4420624174308375964223602070401085;1.06768483729630332583066344242057718;2.4466397511588903007057224243650290038658;0.610005903409525195108510951716340798;1.3573375693755369771105905442319719772109;0.9380466684922532035208718753454332680
4;0;1;S4;S4;R2;S3;0.008936367263946730339309432194617122;1.02668082211729757962616840729302231;0.610005903409525195108510951716340798;0.2141337860400898500520617787763038261;0.0802429420560670599153635199146848869;0.03625811498616486280328838925714367358
4;0;2;S4;S4;R2;S3;0.015291367995623598516174573197296250;1.001279597876979572433910184731305371;0.2141337860400898500520617787763038261;0.01381226960015468641974487165681441720;0.07492621934262915167689837865972463055;0.022766535410956771515332538599367217110
4;0;3;S4;S4;S4;S4;0.00033516766148124420095834846034453236;1.0001969368335542935362260492915158616;0.01381226960015468641974487165681441720;0.002167155598362738706807817198429522317;0.001728260028260032323274545732238838981;0.0006663922116246355135378604452426308142
4;0;4;S4;S4;S4;S4;1.0001969368335542935362260492915158616;1.000009874221000950509421500301212535609;0.002167155598362738706807817198429522317;0.00009432125200114506987369700958464741460;0.0003477160965102886025680762853633504697;0.000114855011520759566987572495158555684567
4;0;5;S4;S4;NA;NA;1.000009874221000950509421500301212535609;NA;0.00009432125200114506987369700958464741460;NA;NA;NA
4;1;0;S4;S4;S4;S4;NA;1.0000005967554622950614886556304675012803;0.0000051029412396150755321869927985257907898;0.0000051029412396150755321869927985257907898;0E-45;0E-45
4;1;0;S4;S4;R2;S3;1.0000005967554622950614886556304675012803;1.00000003928158955179388271454791849999283;0.0000051029412396150755321869927985257907898;3.18997380596156777608725725710090087546E-7;4.1066500481963407619131572115197213825E-7;1.593651713602124152467174674986700014243E-7
4;1;1;S4;S4;S4;S4;2.15570589072294487555623459008987642E-9;1.00000001670055061204987560020584686226755;3.18997380596156777608725725710090087546E-7;1.311273328149182922345235879067207597E-7;6.1590959799930427422553593433904793E-9;2.98381364408996709752166092933113511E-9
4;1;2;S4;S4;R2;S2;1.00000001670055061204987560020584686226755;1.000000001628149717338046278809763069331404;1.311273328149182922345235879067207597E-7;1.24643584726988205941237144778472157E-8;4.571798472604425973966945634080162E-9;3.1300136874455201449500260159516032E-9
4;1;3;S4;S4;R2;S2;8.1887305381076755775596803248525018E-10;1.0000000000000000000000000000000000;1.24643584726988205941237144778472157E-8;0.0;-3.807889410441052611951298110327047E-10;3.807889411891054788994425712545093E-10
4;1;4;S4;S4;R2;S3;0.0;1.0000000000000000000000000000000000;0.0;0.0;0.0;0.0
4;1;5;S4;S4;NA;NA;0.0;NA;0.0;NA;NA;NA
4;2;0;S4;S4;R2;S2;NA;1.0000000000000000000000000000000000;0.0;0.0;0.0;0.0
4;2;0;S4;S1;R1;I understand;0.0;0.0;0.0;0.0;0.0;0.0
4;3;0;R2;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
4;4;0;S4;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
4;5;0;R1;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
5;0;0;R2;S2;R2;I understand;NA;0.032633432562870926888908472215352780;2.4466397511588903007057224243650290038658;2.4466397511588903007057224243650290038658;0E-41;0E-41
5;1;0;S4;S4;R2;S3;NA;1.4420624174308375964223602070401085;2.4466397511588903007057224243650290038658;2.4466397511588903007057224243650290038658;0E-41;0E-41
5;1;0;S4;S4;S4;S4;0.12161347847954443399364456257329273;1.1544315380566779926912325632308996;2.4466397511588903007057224243650290038658;1.32095744591803210220140137677707676076;0.85141005522169089495832650626422541135099;0.56874574876777151897948081699145471491
5;1;1;S4;S4;R2;S2;1.1544315380566779926912325632308996;1.01180681483951425467602827429895167;1.32095744591803210220140137677707676076;0.1108716700989435515155955394157966852;0.63636800801738112898862122020005719462;0.24966858091037044386813715179579503872
5;1;2;S4;S4;S4;S4;0.0049408648529620301415542086011807803;1.001279597876979572433910184731305371;0.1108716700989435515155955394157966852;0.01381226960015468641974487165681441720;0.02523900993419116479157279287281079910;0.008439904672429132681551884757307520369
5;1;3;S4;S4;R2;S2;1.001279597876979572433910184731305371;1.00007093290844741895973885834016076448;0.01381226960015468641974487165681441720;0.0006698191480031483796777466990942029775;0.002594330761287285372447779810695695465;0.00087014727677025194874672443168366536572
5;1;4;S4;S4;R2;S2;0.0000076053947790114817993341777149781735;1.00002445055567935861726388635746611015;0.0006698191480031483796777466990942029775;0.00020674498590904297183765984350152917276;0.00003511260961945239337852664255441248014;0.000015308284633255890403284717442560192400
5;1;5;S4;S4;NA;NA;1.37661286394280345093845679310573155E-7;NA;0.00020674498590904297183765984350152917276;NA;NA;NA
5;2;0;R1;S1;R2;S2;NA;1.0000002998839710707962875138575754357697;0.000088190645579275645288528525882137615180;0.000088190645579275645288528525882137615180;0E-44;0E-44
5;2;0;R1;S1;R2;S1;2.38562958571169222552884578296825255E-9;1.00000004801095496987183318736850785729911;0.000088190645579275645288528525882137615180;0.0002646146032658500800308458261446360797455;0.0000052517130206008240004655751676086843478;0.00000775801428031727592151233281266217914433
5;2;1;R1;S1;R2;S2;1.00000004801095496987183318736850785729911;1.000000001093710464898631043793100326511483;0.0002646146032658500800308458261446360797455;0.000826950736858208860491950066394443090438;0.00001779027485364641155307568410891353505927;0.00002677504541102528202881496312485038068948
5;2;2;R1;S1;R2;S2;9.4376348396630738921107042815592538E-10;1.0000000001714529109632079350336948206244651;0.000826950736858208860491950066394443090438;0.0025676002880733905559458130078656402906444;0.0000618524635580238941411886430207251421700;0.00009337638058472171437008212708912846812345
5;2;3;R1;S1;R1;S1;1.12172018175285115674229799870334663E-10;1.0000000000000000000000000000000000;0.0025676002880733905559458130078656402906444;0.007859153970127531350686773990706465944;0.000215820613839056396432196548746811825846;0.000325753876566420734095588111227494621942
5;2;4;R1;S1;R2;S3;1.0000000000000000000000000000000000;1.0000000000000000000000000000000000;0.007859153970127531350686773990706465944;0.023560265047225341915283726491804627;0.0007513711458452349332965765601201472;0.0011333175978124399986087128373918865
5;2;5;R1;S1;NA;NA;0.0018851688370545927274136398764857529;NA;0.023560265047225341915283726491804627;NA;NA;NA
5;3;0;R2;S3;R2;I understand;NA;0.0;0.0;0.0;0.0;0.0
5;4;0;S4;S4;R2;S3;NA;1.0000000000000000000000000000000000;0.0;0.0;0.0;0.0
5;4;0;S4;S4;R2;S3;0.0;1.0000000000000000000000000000000000;0.0;0.0;0.0;0.0
5;4;1;S4;S1;R1;I understand;0.0;0.0;0.0;0.0;0.0;0.0
5;5;0;R2;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
6;0;0;S4;S4;S4;S4;NA;1.4420624174308375964223602070401085;2.4466397511588903007057224243650290038658;2.4466397511588903007057224243650290038658;0E-41;0E-41
6;0;0;S4;S4;S4;S4;1.4420624174308375964223602070401085;1.06768483729630332583066344242057718;2.4466397511588903007057224243650290038658;0.610005903409525195108510951716340798;1.3573375693755369771105905442319719772109;0.9380466684922532035208718753454332680
6;0;1;S4;S4;R2;S3;1.06768483729630332583066344242057718;1.005720662018037927415821192422543591;0.610005903409525195108510951716340798;0.04876878265795286036330677385211940400;0.1859698109274860491131081507382496134;0.071404194478435581828681365411578900458
6;0;2;S4;S4;R2;S2;0.0025219436334223901291012868216530142;1.0008426811860319185900624409640585863;0.04876878265795286036330677385211940400;0.007123016428362239211037765791438617105;0.010314219610396628899352004375413616120;0.0031835598639649205783439466780955805291
6;0;3;S4;S4;R2;S2;0.00039173898229538677251283414078867769;1.00007093290844741895973885834016076448;0.007123016428362239211037765791438617105;0.0006698191480031483796777466990942029775;0.0013512953950432327894830766824614479745;0.00041032128330219152906632510683371823891
6;0;4;S4;S4;S4;S4;0.0000076053947790114817993341777149781735;1.00002445055567935861726388635746611015;0.0006698191480031483796777466990942029775;0.00020674498590904297183765984350152917276;0.00003511260961945239337852664255441248014;0.000015308284633255890403284717442560192400
6;0;5;S4;S4;NA;NA;1.00002445055567935861726388635746611015;NA;0.00020674498590904297183765984350152917276;NA;NA;NA
6;1;0;S4;S4;S4;S4;NA;1.000001671713339512304746218764203424157;0.0000134173225974393005152055840395608221906;0.0000134173225974393005152055840395608221906;0E-45;0E-45
6;1;0;S4;S4;S4;S4;1.000001671713339512304746218764203424157;1.0000001157322212308253836432909017241821;0.0000134173225974393005152055840395608221906;9.13644596505204694659249362952782590748E-7;0.00000110601251352107553009640669322551087361;4.463298854142797594808140746169540091265E-7
6;1;1;S4;S4;S4;S4;1.0000001157322212308253836432909017241821;1.000000007957332600415739790118849712216594;9.13644596505204694659249362952782590748E-7;6.265248884003212210095262199695254351E-8;6.30843971765180855830712894272265329E-8;2.5852755224968962943903185013672432515E-8
6;1;2;S4;S4;S4;S4;1.000000007957332600415739790118849712216594;1.0000000000000000000000000000000000;6.265248884003212210095262199695254351E-8;0.0;-2.003643765522976180549075208086435E-9;2.003643769537564531733873336848477E-9
6;1;3;S4;S4;S4;S4;1.0000000000000000000000000000000000;1.0000000000000000000000000000000000;0.0;0.0;0.0;0.0
6;1;4;S4;S1;R1;I understand;1.0000000000000000000000000000000000;0.0;0.0;0.0;0.0;0.0
6;2;0;S4;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
6;3;0;S4;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
6;4;0;R2;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
6;5;0;R1;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
7;0;0;R1;S1;R1;S1;NA;1.10260584602190433101432797151105207;2.4466397511588903007057224243650290038658;2.4466397511588903007057224243650290038658;0E-41;0E-41
7;0;0;R1;S1;R1;I understand;1.10260584602190433101432797151105207;0.1645206378644532635659440612038550423;2.4466397511588903007057224243650290038658;1.4331188766935475746795036309044164559;2.36302469861071239338046814378302746327949;3.1195494582450094978202526413444778310
7;1;0;R1;S1;R1;I understand;NA;0.1645206378644532635659440612038550423;1.4331188766935475746795036309044164559;1.4331188766935475746795036309044164559;0E-37;0E-37
7;2;0;R1;S1;R1;I understand;NA;0.1645206378644532635659440612038550423;1.4331188766935475746795036309044164559;1.4331188766935475746795036309044164559;0E-37;0E-37
7;3;0;R2;S3;R2;I understand;NA;0.10248511424087060883826505697793148;1.4331188766935475746795036309044164559;1.4331188766935475746795036309044164559;0E-37;0E-37
7;4;0;S4;S4;S4;S4;NA;1.5662412477977423141894901323569568;1.4331188766935475746795036309044164559;1.4331188766935475746795036309044164559;0E-37;0E-37
7;4;0;S4;S4;S4;S4;1.5662412477977423141894901323569568;1.1657388429031617651665238133645349;1.4331188766935475746795036309044164559;1.369669623322638869912734190751766412;1.45280267372208704086241311118789042899;1.7563210290756473969742561679027185817
7;4;1;S4;S4;S4;S4;1.1657388429031617651665238133645349;1.01618739910151669924874890701141562;1.369669623322638869912734190751766412;0.1345689131821619872043561297085918331;0.6362960436097034768745227957017953263;0.24700710024117543583898200421857095962
7;4;2;S4;S4;S4;S4;1.01618739910151669924874890701141562;1.001356629724137287340044389669462669;0.1345689131821619872043561297085918331;0.010795174355002834322585411602306952205;0.02876149583003260338656206769461246182;0.0112526447326210947556542245537385436883
7;4;3;S4;S4;R2;S2;1.001356629724137287340044389669462669;1.0001057683647764963729751681129641979;0.010795174355002834322585411602306952205;0.00083797587399596211825072663377488274232;0.0015311666096264551834882259509172689519;0.00062525161268024746484360491447618481585
7;4;4;S4;S4;R2;S2;0.0000141358845312135927856536492917690282;1.00004126873716558174121064065116090347;0.00083797587399596211825072663377488274232;0.00031590788759204333756896615431978113387;0.000044011435296314930935137994737362221071;0.0000168759417701262514980976941543269201768
7;4;5;S4;S4;NA;NA;2.5809713145891750769765933789040198E-7;NA;0.00031590788759204333756896615431978113387;NA;NA;NA
7;5;0;S4;S4;S4;S4;NA;1.00001990908418069528778156269177379090;0.000152292736881151850348309190757849836149;0.000152292736881151850348309190757849836149;0E-44;0E-44
7;5;0;S4;S4;R2;S3;1.00001990908418069528778156269177379090;1.000001443951930691856887761950201544029;0.000152292736881151850348309190757849836149;0.0000111576886060468809549852164716774662793;0.0000147850354068685103167553913440434916434;0.00000610403355959059689771271469177015494083
7;5;1;S4;S4;R2;S2;7.6598414335258938030873847929326536E-7;1.0000000000000000000000000000000000;0.0000111576886060468809549852164716774662793;0.0;-4.799325085838579514231483376521914E-7;4.799327389192365651942511363397671E-7
7;5;2;S4;S4;R2;S3;0.0;1.0000000000000000000000000000000000;0.0;0.0;0.0;0.0
7;5;3;S4;S4;S4;S4;0.0;1.0000000000000000000000000000000000;0.0;0.0;0.0;0.0
7;5;4;S4;S1;R1;I understand;1.0000000000000000000000000000000000;0.0;0.0;0.0;0.0;0.0
8;0;0;R1;S1;R1;S1;NA;1.10260584602190433101432797151105207;2.4466397511588903007057224243650290038658;2.4466397511588903007057224243650290038658;0E-41;0E-41
8;0;0;R1;S1;R1;I understand;1.10260584602190433101432797151105207;0.1645206378644532635659440612038550423;2.4466397511588903007057224243650290038658;1.4331188766935475746795036309044164559;2.36302469861071239338046814378302746327949;3.1195494582450094978202526413444778310
8;1;0;R2;S2;R2;I understand;NA;0.028408370644302417041853186918175873;1.4331188766935475746795036309044164559;1.4331188766935475746795036309044164559;0E-37;0E-37
8;2;0;R2;S3;R2;I understand;NA;0.10248511424087060883826505697793148;1.4331188766935475746795036309044164559;1.4331188766935475746795036309044164559;0E-37;0E-37
8;3;0;S4;S4;R2;S3;NA;1.5662412477977423141894901323569568;1.4331188766935475746795036309044164559;1.4331188766935475746795036309044164559;0E-37;0E-37
8;3;0;S4;S4;S4;S4;0.10248511424087060883826505697793148;1.3149764584939082486191762996357505;1.4331188766935475746795036309044164559;1.84135906282728750807575561680848482;0.60945562735555606772671440273689907942;0.7700731654022282026630147367797553771
8;3;1;S4;S4;R2;S2;1.3149764584939082486191762996357505;1.02999741395868792703948877035687812;1.84135906282728750807575561680848482;0.2708623893033973820742298593549850511;1.600034694029528555016709450545672942;0.7515287035235831227807017452802999706
8;3;2;S4;S4;S4;S4;0.014819368775922482355327768964784452;1.002734388232463225101040707338786696;0.2708623893033973820742298593549850511;0.0274956436182275750979429821608664975;0.08599015101599491367136994403419859738;0.02759131610597916460419338869096333775
