pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R2;S4;S4;I understand;NA;0.5309180969087306517290052145877835;4.60655980742995880017428965313178334303395761478164571190681975936930210;4.60655980742995880017428965313178334303395761478164571190681975936930210;0E-73;0E-73
0;1;0;R1;S3;S4;S3;NA;1.02375243350063590759825310155416895;4.60655980742995880017428965313178334303395761478164571190681975936930210;4.60655980742995880017428965313178334303395761478164571190681975936930210;0E-73;0E-73
0;1;0;R1;S3;R1;S1;1.02375243350063590759825310155416895;0.930454749951288701056624375425925790;4.60655980742995880017428965313178334303395761478164571190681975936930210;3.238716288322127910851376260156792155057526479608745465110960889632527;2.24408418256763430242963905311402355516880933404650307438614938337111412;0.92879202853908553543219024757072616285867476760699506656674393400537709
0;1;1;R1;S3;R1;S3;1.3754039649818974101380795779085100;0.9174514429099719652057759790198107951;3.238716288322127910851376260156792155057526479608745465110960889632527;2.95397087567377119738213284451954346095211972215270414635181251371638;0.441451773482111981196588319505190219250380620610139890006400982115940;0.2645135556934755437201461575543727818087165518761843938216189018504378
0;1;2;R1;S3;R1;S1;0.9174514429099719652057759790198107951;0.9019650172849971656588064201488145318;2.95397087567377119738213284451954346095211972215270414635181251371638;2.244704164270964403403190448444767346776766968929174289136846095318;0.28441780814983818261461867973667378635960421852204445042895855929124;0.15544213806567018749405638124441864051313540620574808191425343391740
0;1;3;R1;S3;R1;S3;1.1733159456230772563002234114979091;0.903360355875727214122623040117068480685;2.244704164270964403403190448444767346776766968929174289136846095318;2.1595172260313118449649558018007606758252041666989847802162910752;0.04127926046544878810823887070613844144217060749055505361002357576;0.026739795158792790544771025350956836590403842796921499984216054534
0;1;4;R1;S3;S4;S2;0.903360355875727214122623040117068480685;0.901674058521850479024878732191941807399;2.1595172260313118449649558018007606758252041666989847802162910752;1.891194756215917836320036173991316980082861753251898215820866201;0.06487289684009958112138755145455305160173548358241212430879204554;0.03197162677089201970752475514817413695582389775439259662428992323
0;1;5;R1;S1;NA;NA;0.09554587309746610214101327604434270;NA;1.891194756215917836320036173991316980082861753251898215820866201;NA;NA;NA
0;2;0;S4;S3;S4;I understand;NA;0.0808686717052209622238785895619285818851864592;0.1058240929884456046490997364509944251956597324684555246339306;0.1058240929884456046490997364509944251956597324684555246339306;0E-63;0E-63
0;3;0;R1;S1;R1;S1;NA;1.006973435403867224856931889436675611;0.1058240929884456046490997364509944251956597324684555246339306;0.1058240929884456046490997364509944251956597324684555246339306;0E-63;0E-63
0;3;0;R1;S1;R1;S1;1.006973435403867224856931889436675611;1.1195581974176774349284017659516413;0.1058240929884456046490997364509944251956597324684555246339306;0.377067490804226898187245017543772697004981373019752749070;0.0373139127721936193021011181874223728827874040890067151707029;0.11673512332932594390661629407252242258350901644231427745515
0;3;1;R1;S1;S4;S2;1.1195581974176774349284017659516413;1.3118026832357898061496627785401348;0.377067490804226898187245017543772697004981373019752749070;2.372019245500465163626122376944600756482232004625013905;1.10333743872723033280092508124075394235960325296729584379;1.84665196851371621707237848465271018769687674371526132553
0;3;2;R1;S1;R1;S3;1.1443746003491826678075081781737418;1.3162537167342144216917665963497888;2.372019245500465163626122376944600756482232004625013905;2.3608187618987278501358656339113875996309339791059486;0.0668679485464796734536426453006671830950120474927136;0.05184845833780136603073776574196766201699465977144869
0;3;3;R1;S1;R2;S4;0.9585604519946396237681668151873105327537306333;1.3183085298651801129344760139715833;2.3608187618987278501358656339113875996309339791059486;2.2826310840216714353430900564972966847117253386907;0.03340571687088663731442692920731368564264762246665;0.02693997893237332950333858527642648518037675458860
0;3;4;R1;S3;S4;S3;1.3857967954986049515616830048973406;0.99999734732391961424988443446442590562433424734;2.2826310840216714353430900564972966847117253386907;2.07238425776282145684154007652867199570925156226;0.22380890033295399306610343340520094047871249794;0.065794206579865406357577576113584526535781869034
0;3;5;R1;S1;NA;NA;0.99999734732391961424988443446442590562433424734;NA;2.07238425776282145684154007652867199570925156226;NA;NA;NA
0;4;0;R1;S3;S4;S2;NA;0.9994930379209381710458369415566479;2.14148074523026400203573644837387665574519146;2.14148074523026400203573644837387665574519146;0E-46;0E-46
0;4;0;R1;S3;S4;S2;1.4511858867902434632065320789117324;0.9433157125284499815344012331877037;2.14148074523026400203573644837387665574519146;2.3699338260557985508513027441007138819530861;0.13434304310952777400739215751780937200768164;0.27898112719587545548758692410983683748783637
0;4;1;R1;S1;R1;S1;1.2780980135605481013038058963661304;1.2661076080483712292696378731029293;2.3699338260557985508513027441007138819530861;1.3487991215202071615072136619810841377015;0.724878105974018154576569049925038546435730;0.796553200376092792328763419008213658267906
0;4;2;R1;S3;S4;S3;1.2661076080483712292696378731029293;0.9964237738553516104779479498591544;1.3487991215202071615072136619810841377015;2.219170239673776705760181265840032076;1.86126561591530716124666442035703565690;1.1575805752203700331796509796794188025
0;4;3;R1;S1;R1;S1;0.9964237738553516104779479498591544;1.3075499955453281331478310920024568;2.219170239673776705760181265840032076;2.258904295987179295737298264255187524;0.3091151434184847545508666680783417089;0.55088270101983506103287936851089266539
0;4;4;R1;S3;R1;S1;1.3075499955453281331478310920024568;1.0000000000000000000000000000000000;2.258904295987179295737298264255187524;2.0284748509215208645366533825342913;-0.285953967239363885665739524291009107;0.453349209694725490974659607704293364
0;4;5;R1;S1;NA;NA;1.3076269455281704134920165400096088;NA;2.0284748509215208645366533825342913;NA;NA;NA
0;5;0;S4;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
1;0;0;R1;S3;R1;S3;NA;1.02375243350063590759825310155416895;4.60655980742995880017428965313178334303395761478164571190681975936930210;4.60655980742995880017428965313178334303395761478164571190681975936930210;0E-73;0E-73
1;0;0;R1;S3;R1;S3;1.02375243350063590759825310155416895;0.930454749951288701056624375425925790;4.60655980742995880017428965313178334303395761478164571190681975936930210;3.238716288322127910851376260156792155057526479608745465110960889632527;2.24408418256763430242963905311402355516880933404650307438614938337111412;0.92879202853908553543219024757072616285867476760699506656674393400537709
1;0;1;R1;S3;S4;S2;0.930454749951288701056624375425925790;0.928551093512477891569350325570674582;3.238716288322127910851376260156792155057526479608745465110960889632527;2.78922793532703792377722764124339598333170752382210039889104180619489;0.17343731687818431814834917015325972804487449255547343587510149199077388;0.10854075670328794076309395766070610361648712967288867044261909342559738
1;0;2;R1;S1;S4;S3;0.37859365757234623555789614044254032;1.09611477906542597356305573164685003;2.78922793532703792377722764124339598333170752382210039889104180619489;0.5628650727207973532710238697954265041857849233906476451664694901733;-0.1117229938158366034703625299103619411342191758254256972392651265038673;1.3167203497221397653997724810585910705679090273981854233376110372476081
1;0;3;R1;S1;S4;S2;0.08076036149009820432444572779759157387638;1.03162754364669102660389715897939576;0.5628650727207973532710238697954265041857849233906476451664694901733;0.2005922400867284043320669603855082174790959654956296883447844950;0.0448997377521222432159691396349906179349838791493577509437358201;0.05161973883722871311076849178479277701345898184624933006675681726
1;0;4;R1;S1;R1;S1;0.015672229126466818836530072985591107;1.03955008208946881513865092902832944;0.2005922400867284043320669603855082174790959654956296883447844950;0.09409632571924713358996154362290927794224915319066423518279801;0.0377056587189745039345101976152398325872074016438860653215169515;0.0160251218228939791360194720614251923527417320349809706898672294
1;0;5;R1;S1;NA;NA;1.03955008208946881513865092902832944;NA;0.09409632571924713358996154362290927794224915319066423518279801;NA;NA;NA
1;1;0;S4;S2;S4;I understand;NA;0.5963062467327394328684933387468029;1.64090645595483421996526501774025884044235919439589938226812;1.64090645595483421996526501774025884044235919439589938226812;0E-60;0E-60
1;2;0;R1;S1;S4;S3;NA;1.2822783332682683396602245587283287;1.64090645595483421996526501774025884044235919439589938226812;1.64090645595483421996526501774025884044235919439589938226812;0E-60;0E-60
1;2;0;R1;S1;R1;S1;0.496457646627030102670129065680001003922672;1.3019861072212055331251324800508429;1.64090645595483421996526501774025884044235919439589938226812;2.11467820521545792124946009155933525380042689955887554375;0.07935462824979322611328438193394472001858499387114857968;0.081951498647129385731665316484609332224956011343407677225
1;2;1;R1;S1;S4;S2;1.3019861072212055331251324800508429;1.3197014738058248919884987792405269;2.11467820521545792124946009155933525380042689955887554375;2.13043154283886301457803952723440315296714596389686993;1.36241533285169739018772111595040923731359588600997886;0.5533954610621797927531149951365927140518462707607793217
1;2;2;R1;S3;R1;S3;1.4536166162283022032608186844153009;0.999932135570242873825775369132687875629336711;2.13043154283886301457803952723440315296714596389686993;2.098885222634724671563897614714279201936837592657524;0.0030097580971903931987657172798131498905837662534240;0.00228968768256234959394928814910153256240834944635484
1;2;3;R1;S1;R1;S1;0.999932135570242873825775369132687875629336711;1.3183061655477419521856017121066705;2.098885222634724671563897614714279201936837592657524;2.2821450839011949987460338934981343023006835336530;0.052241365213207219705242585412034501758189291939452;0.116136053691349515374103162469715187668358554813569
1;2;4;R1;S3;R1;S3;1.3183061655477419521856017121066705;0.99999734732554920408282453216804172990964499754;2.2821450839011949987460338934981343023006835336530;2.0722910269875160093010959866563540104728542738;0.2238388883386315283360198941861215657915274965;0.06577199274167449456768945142951602878060031007
1;2;5;R1;S3;NA;NA;0.99999734732554920408282453216804172990964499754;NA;2.0722910269875160093010959866563540104728542738;NA;NA;NA
1;3;0;R1;S3;S4;S1;NA;0.9994930220864166951514747622138555;2.14124893784256470971995324963109270389566117;2.14124893784256470971995324963109270389566117;0E-46;0E-46
1;3;0;R1;S3;R1;S1;1.3196371838788298572057524050912638;0.9998975537002296857922090034201007;2.14124893784256470971995324963109270389566117;2.105260371441766541398125159171524687330854;0.0036376442690583556342135424972170129241141;0.00279125253994541919105787454489680669504624
1;3;1;R1;S3;S4;S1;1.3198190650571583406208488944652002;0.9999796343469349461672858488033910;2.105260371441766541398125159171524687330854;2.0849836484046822623190077599019654122614;0.00163189323013457273529989082331671224058422;0.00124851813773325703733936006295315458709352
1;3;2;R1;S3;S4;S2;1.3198996915055274392082608686648870;0.9999959829643918372333042506859364;2.0849836484046822623190077599019654122614;2.074104740971716928517689368060597190;0.0007270998669952843130397262138161670989;0.0005557680643691030405619698009178000601
1;3;3;R1;S3;R1;S1;1.4628926355147259712420323970400700;0.9992396026332537890393621266343616;2.074104740971716928517689368060597190;2.153627269357350874579308432791754579;0.01308503446778568758892320609819640884;0.03003717180494949527552270134291914602
1;3;4;R1;S3;S4;S2;1.3195033261045760691020075238043809;1.0000000000000000000000000000000000;2.153627269357350874579308432791754579;2.0284748509215208645366533825342913;-0.015371889869056273495832370279223545;0.019959013472361639757273176423052405
1;3;5;R1;S1;NA;NA;1.4554391893750182903552186092987227;NA;2.0284748509215208645366533825342913;NA;NA;NA
1;4;0;S4;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
1;5;0;R2;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
