pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;5;1;R2;S3;R2;S2;0.990295549934607334441034042474996848;1.0575370392846771614611238952343408;2.284621304007476506205048563438530931839830928022383243786133;1.939839030166916734487390202963438813411219452469948535078;0.9928371383878761589521253610049172074359383255759485345591;0.8065075517759586236311325958481798932549621145758628214143
0;5;2;R2;S2;R2;I understand;0.992258777477417736126147014808159946;0.0874539505586780819907258604469135622;1.939839030166916734487390202963438813411219452469948535078;1.427607410400263667351933532235793196135119163686233123248;-0.02047292999632981242700424708774007782320836299384110962;1.3823947789539406479444647447705390096890426529680626952838
1;0;0;R1;S4;S4;S4;NA;1.2575153260207111554470505272216026;4.764405634698287455542316767144242870630329673515519784774328104704073114;4.764405634698287455542316767144242870630329673515519784774328104704073114;0E-74;0E-74
1;0;0;R1;S1;R1;I understand;1.2575153260207111554470505272216026;0.7379533828901453653291844735780477;4.764405634698287455542316767144242870630329673515519784774328104704073114;3.34938002701514024474364068934991532033453828806302524875900756912947125;3.0864684345821656786463658695727559334166537197243353081889485509544018953;1.066333979250211118334741554175184386798471116830285269631098465518157480
1;1;0;R1;S1;R1;I understand;NA;0.7379533828901453653291844735780477;3.34938002701514024474364068934991532033453828806302524875900756912947125;3.34938002701514024474364068934991532033453828806302524875900756912947125;0E-73;0E-73
1;2;0;R2;S2;R2;I understand;NA;0.50493375025433418499086508900745528;3.34938002701514024474364068934991532033453828806302524875900756912947125;3.34938002701514024474364068934991532033453828806302524875900756912947125;0E-73;0E-73
1;3;0;R1;S1;S4;I understand;NA;0.7379533828901453653291844735780477;3.34938002701514024474364068934991532033453828806302524875900756912947125;3.34938002701514024474364068934991532033453828806302524875900756912947125;0E-73;0E-73
1;4;0;R1;S1;R1;I understand;NA;0.7379533828901453653291844735780477;3.34938002701514024474364068934991532033453828806302524875900756912947125;3.34938002701514024474364068934991532033453828806302524875900756912947125;0E-73;0E-73
1;5;0;S4;S4;S4;S4;NA;1.0213894009881089181582418389712802;3.34938002701514024474364068934991532033453828806302524875900756912947125;3.34938002701514024474364068934991532033453828806302524875900756912947125;0E-73;0E-73
1;5;0;S4;S4;S4;I understand;1.0213894009881089181582418389712802;0.6715925097735472640824391063282421;3.34938002701514024474364068934991532033453828806302524875900756912947125;2.3356343759185856245283798367036873925219965627974886083458806425398865;0.2447322156242298154010348225733401273818799034855366057790090584646050;0.209338531577500518220888551697023228950716397875707238227952848253559037
2;0;0;S4;S4;S4;S4;NA;1.2575153260207111554470505272216026;4.764405634698287455542316767144242870630329673515519784774328104704073114;4.764405634698287455542316767144242870630329673515519784774328104704073114;0E-74;0E-74
2;0;0;S4;S4;S4;S4;1.2575153260207111554470505272216026;1.0213894009881089181582418389712802;4.764405634698287455542316767144242870630329673515519784774328104704073114;3.34938002701514024474364068934991532033453828806302524875900756912947125;3.0864684345821656786463658695727559334166537197243353081889485509544018953;1.066333979250211118334741554175184386798471116830285269631098465518157480
2;0;1;S4;S4;S4;I understand;1.0213894009881089181582418389712802;0.6715925097735472640824391063282421;3.34938002701514024474364068934991532033453828806302524875900756912947125;2.3356343759185856245283798367036873925219965627974886083458806425398865;0.2447322156242298154010348225733401273818799034855366057790090584646050;0.209338531577500518220888551697023228950716397875707238227952848253559037
2;1;0;R2;S3;S4;S4;NA;1.03032695483628083120023100662772429;2.3356343759185856245283798367036873925219965627974886083458806425398865;2.3356343759185856245283798367036873925219965627974886083458806425398865;0E-72;0E-72
2;1;0;R2;S2;R1;S1;0.6715925097735472640824391063282421;0.86665490543367552947142828657405655;2.3356343759185856245283798367036873925219965627974886083458806425398865;0.89227695706921044731997946090114816446361202830596673866243771565378;0.146312068248323986830145203419689638532086690069408085937732122183706;0.4457128705892211714241178993249832043904245739671561580650040324958383
2;1;1;R2;S2;R2;I understand;1.05956994429922537817058116011132117;0.71397556908542419085028602955293668;0.89227695706921044731997946090114816446361202830596673866243771565378;1.8180845757932374999356504742305794610716019979202931230349047607;0.2735392617865406383961815768929232911945575438486415629791695515300;0.447430747768301678046451157315165487957763512974418032690131953587
2;2;0;S4;S4;S4;I understand;NA;0.35191672377964819708382174600613474;1.8180845757932374999356504742305794610716019979202931230349047607;1.8180845757932374999356504742305794610716019979202931230349047607;0E-66;0E-66
2;3;0;S4;S3;S4;S4;NA;1.02099402742438756463629124067583048;1.8180845757932374999356504742305794610716019979202931230349047607;1.8180845757932374999356504742305794610716019979202931230349047607;0E-66;0E-66
2;3;0;S4;I understand;NA;NA;0.35191672377964819708382174600613474;NA;1.8180845757932374999356504742305794610716019979202931230349047607;NA;NA;NA
2;4;0;R2;S2;R2;I understand;NA;0.67701573722775858458497134709767100;1.8180845757932374999356504742305794610716019979202931230349047607;1.64625698817946490435000865498468468901866643500382109731155710;0.265426843762942465518546273398211967283066955205138686395865051;0.2899596119064010616786374301862925553211636488847469166565467266
2;5;0;R2;S2;R2;I understand;NA;0.67701573722775858458497134709767100;1.8180845757932374999356504742305794610716019979202931230349047607;1.64625698817946490435000865498468468901866643500382109731155710;0.265426843762942465518546273398211967283066955205138686395865051;0.2899596119064010616786374301862925553211636488847469166565467266
3;0;0;R2;S2;R2;S2;NA;0.8490132479945641971726899141620662;4.764405634698287455542316767144242870630329673515519784774328104704073114;4.764405634698287455542316767144242870630329673515519784774328104704073114;0E-74;0E-74
3;0;0;R2;S2;R2;S3;0.8490132479945641971726899141620662;0.9128618038485741004545712098683582;4.764405634698287455542316767144242870630329673515519784774328104704073114;3.89449945741586175093439727968163853818202514531981549363507527018028406;1.789573721615170609955745217118090118430899808381167896668324500291874246;0.604412397095695972648151787997244328158865546950648645187417532331687520
3;0;1;R2;S3;R2;I understand;1.0703491273454839505367282184087846;0.15041400971922651139587291900432187;3.89449945741586175093439727968163853818202514531981549363507527018028406;2.4006738208889923522144710343462770917534162982259900361936729494849711;1.070411093886561146579246784805276821370648550494541850782739315281466520;1.130136811358409903525310188478633368429380820480198008578350139556618838
3;1;0;S4;S4;S4;S4;NA;1.3720559341223429624351362805779882;2.4006738208889923522144710343462770917534162982259900361936729494849711;2.4006738208889923522144710343462770917534162982259900361936729494849711;0E-72;0E-72
3;1;0;S4;S3;S4;I understand;1.3720559341223429624351362805779882;0.78973563043846661444427267093829998;2.4006738208889923522144710343462770917534162982259900361936729494849711;2.4574056770089537477479408595546704186317867315608884035027572818884;4.13184377792752811202169468222935169115260249010446616008354840975;3.33218232445473407479279284344587405350103665627210036572043715353715
3;2;0;R2;S2;R2;I understand;NA;0.056938953954272853671827150067738318;2.4574056770089537477479408595546704186317867315608884035027572818884;2.4574056770089537477479408595546704186317867315608884035027572818884;0E-69;0E-69
3;3;0;R2;S2;R2;I understand;NA;0.056938953954272853671827150067738318;2.4574056770089537477479408595546704186317867315608884035027572818884;2.4574056770089537477479408595546704186317867315608884035027572818884;0E-69;0E-69
3;4;0;S4;S3;R2;I understand;NA;0.78973563043846661444427267093829998;2.4574056770089537477479408595546704186317867315608884035027572818884;2.4574056770089537477479408595546704186317867315608884035027572818884;0E-69;0E-69
3;5;0;S4;S3;R2;I understand;NA;0.78973563043846661444427267093829998;2.4574056770089537477479408595546704186317867315608884035027572818884;2.4574056770089537477479408595546704186317867315608884035027572818884;0E-69;0E-69
4;0;0;R1;S1;R1;S4;NA;0.8082970285083314932722713906129240;4.764405634698287455542316767144242870630329673515519784774328104704073114;4.764405634698287455542316767144242870630329673515519784774328104704073114;0E-74;0E-74
4;0;0;R1;S4;R1;I understand;1.2575153260207111554470505272216026;0.37301331040820036706065647661531064;4.764405634698287455542316767144242870630329673515519784774328104704073114;2.3467408439810860278160994284958924355852461330420398488781338336453644;2.33440785666016288173013415899975101683136902013998668191631438055947277;1.907390768326602561583506447135010279758766973512552927301454783024114746
4;1;0;R1;S4;R1;I understand;NA;0.37301331040820036706065647661531064;2.3467408439810860278160994284958924355852461330420398488781338336453644;2.3467408439810860278160994284958924355852461330420398488781338336453644;0E-72;0E-72
4;2;0;R1;S1;R1;I understand;NA;0.18973276302173748966515413124172406;2.3467408439810860278160994284958924355852461330420398488781338336453644;2.3467408439810860278160994284958924355852461330420398488781338336453644;0E-72;0E-72
4;3;0;R1;S1;R1;I understand;NA;0.18973276302173748966515413124172406;2.3467408439810860278160994284958924355852461330420398488781338336453644;2.3467408439810860278160994284958924355852461330420398488781338336453644;0E-72;0E-72
4;4;0;R2;S2;R2;S3;NA;1.0146285667833957528822986816077231;2.3467408439810860278160994284958924355852461330420398488781338336453644;2.3467408439810860278160994284958924355852461330420398488781338336453644;0E-72;0E-72
4;4;0;R2;S2;R1;S1;1.2396566958010772049148380280992107;1.0008172740581060648478596454985126;2.3467408439810860278160994284958924355852461330420398488781338336453644;3.3378100817201565729151473104763201991050777577018889209009950904501;1.5288863047759400198115730440498719988564354959543644817569133301082741;1.516036764444587324803952009779557474106599390152944909141488198824182
4;4;1;R2;S2;R1;S2;1.0544293908411168998220785396285565;0.94464584490518173256091450109145869;3.3378100817201565729151473104763201991050777577018889209009950904501;2.3187455132861065610343466975807351393593656440759292363242654896;0.079978758295137555212538859876969865383530882947149937845479996898;0.313124403479621456413285470216667503368974807424537127805459631741
4;4;2;R2;S2;R2;I understand;0.94464584490518173256091450109145869;0.175897138215080417108525887782300580;2.3187455132861065610343466975807351393593656440759292363242654896;2.3938363044193585603720150407271941013983410523745080187645803;1.54034648488891533020819330564715247553933401769143217442716905;1.43680799818350021878417276411216833438814137370825180863347280
4;5;0;S4;S3;R2;S2;NA;1.3836042332136548945078454147825210;2.3938363044193585603720150407271941013983410523745080187645803;2.3938363044193585603720150407271941013983410523745080187645803;0E-63;0E-63
4;5;0;S4;S3;R2;S3;0.175897138215080417108525887782300580;0.8659591007317609802762108957724585;2.3938363044193585603720150407271941013983410523745080187645803;2.5518235995188796394606522641008129574117057495719626266022291;0.19494744388395395538745497066389967596562277986800547789460670;0.32741428732536406761654692627652349475087158432449336979619412
4;5;1;S4;S4;S4;S4;0.8659591007317609802762108957724585;1.5418677812722835053684168004450113;2.5518235995188796394606522641008129574117057495719626266022291;1.1865723454960360583630058950808375231533955859759386196083;2.80349152962643422039272508963680872449111838158770633717105;1.35896778676794655178594975658586605808692783477788100455138
4;5;2;S4;S3;R2;S1;1.5418677812722835053684168004450113;1.4342572261230457806859965448899193;1.1865723454960360583630058950808375231533955859759386196083;1.9841690741598118766987525357186260713225267300648530089;3.7019676259137754766109847878876255515261219913617639692353;3.093347514732501820943809366630451668776608882155071342324
4;5;3;S4;S3;S4;S3;1.1444350708158808146698107706640912;1.4645795567139764525408238385135810;1.9841690741598118766987525357186260713225267300648530089;1.4197232583078902863042046311636455079556766368461966;0.20751584490148511627512470841497047468223474481279943;0.08878241321149130934491633375889628500258572283408949
4;5;4;S4;S4;R2;S3;1.4645795567139764525408238385135810;1.4829723193320789821094803166279626;1.4197232583078902863042046311636455079556766368461966;2.084933300546391159251268204099846389024068030018000;0.25211982258371955725864290712059292454929147459302336;0.4714896524876920575172419212037625955138763615151123
4;5;5;S4;S3;NA;NA;1.2509299771035923374560675071254133;NA;2.084933300546391159251268204099846389024068030018000;NA;NA;NA
5;0;0;R1;S1;R1;S1;NA;0.8082970285083314932722713906129240;4.764405634698287455542316767144242870630329673515519784774328104704073114;4.764405634698287455542316767144242870630329673515519784774328104704073114;0E-74;0E-74
5;0;0;R1;S1;R1;I understand;0.8082970285083314932722713906129240;0.091832974007312722992267048529914389;4.764405634698287455542316767144242870630329673515519784774328104704073114;2.647875819831213520000017539259291312395892175398725171405861921899567;4.2542955485995193889642034514353464040427795949103248763538248310730694;1.5452705816276238547229573086811079951676251160595908101176791401213893
5;1;0;R2;S3;R2;I understand;NA;0.53136557659006616850477696207379282;2.647875819831213520000017539259291312395892175398725171405861921899567;2.647875819831213520000017539259291312395892175398725171405861921899567;0E-71;0E-71
5;2;0;R1;S1;R1;I understand;NA;0.091832974007312722992267048529914389;2.647875819831213520000017539259291312395892175398725171405861921899567;2.647875819831213520000017539259291312395892175398725171405861921899567;0E-71;0E-71
5;3;0;R1;S1;R1;I understand;NA;0.091832974007312722992267048529914389;2.647875819831213520000017539259291312395892175398725171405861921899567;2.647875819831213520000017539259291312395892175398725171405861921899567;0E-71;0E-71
5;4;0;R2;S2;R2;I understand;NA;0.4726491085801547354998923500855369;2.647875819831213520000017539259291312395892175398725171405861921899567;2.647875819831213520000017539259291312395892175398725171405861921899567;0E-71;0E-71
5;5;0;R2;S2;R1;I understand;NA;0.4726491085801547354998923500855369;2.647875819831213520000017539259291312395892175398725171405861921899567;2.647875819831213520000017539259291312395892175398725171405861921899567;0E-71;0E-71
6;0;0;S4;S4;S4;S4;NA;1.2575153260207111554470505272216026;4.764405634698287455542316767144242870630329673515519784774328104704073114;4.764405634698287455542316767144242870630329673515519784774328104704073114;0E-74;0E-74
6;0;0;S4;S4;R1;S1;1.2575153260207111554470505272216026;1.0213894009881089181582418389712802;4.764405634698287455542316767144242870630329673515519784774328104704073114;3.34938002701514024474364068934991532033453828806302524875900756912947125;3.0864684345821656786463658695727559334166537197243353081889485509544018953;1.066333979250211118334741554175184386798471116830285269631098465518157480
6;0;1;S4;S3;S4;S3;0.7379533828901453653291844735780477;1.07047641666309439986903621378957507;3.34938002701514024474364068934991532033453828806302524875900756912947125;1.560985325730762030716565101135601815349993956489814579904887370482037;0.80443032819393205701942889849131056505877812718880429296889129351389595;1.65089792137444115897632020494983998796096843259304521226113440137875766
6;0;2;S4;S2;R2;S3;1.07047641666309439986903621378957507;1.3717865790411149169831214280579726;1.560985325730762030716565101135601815349993956489814579904887370482037;2.21946531900350147765385526123003846590191795319889331119695412098;2.027524912546735056496546485309884728256963434974707611067604060542348;3.6181987012013902548003406604353037959442153106208759749646364654466
6;0;3;S4;S2;R1;S4;0.73103420272307614064689902868860842;1.4754983601855534461572171373102377;2.21946531900350147765385526123003846590191795319889331119695412098;1.7786365844787003341226906368337068984737159576715090349207627;0.3425220411863193148050465242374494034058419828966762743967219964;0.235766146549206060394336653465066947755456552988248622563405537
6;0;4;S4;S4;S4;S3;0.7317104493644803648064812925223241;1.5516246648432511125012059341015416;1.7786365844787003341226906368337068984737159576715090349207627;2.14691088437575866766163151179847576863515992707181099594160;-0.28909004442558244996210372536529778649695048421460968919222633;1.4121838241005851846673379117821670223321760395953593986117680
6;0;5;S4;S3;NA;NA;1.3812805105604499443588760158546047;NA;2.14691088437575866766163151179847576863515992707181099594160;NA;NA;NA
6;1;0;R1;S2;R2;S1;NA;1.3349304373018306471713913741061772;1.972141026457492213049932841678456205815018169281419256898;1.972141026457492213049932841678456205815018169281419256898;0E-59;0E-59
6;1;0;R1;S2;R1;S1;1.3445524207870202901949608490626333;1.08378856857732033420611362196368602;1.972141026457492213049932841678456205815018169281419256898;1.5830369772067491054515450071165052009572302265229289024;0.749821318740492571819283416329129379951435847031284010805;0.423193632427873307068474830669526142296765923083651917764
6;1;1;R1;S1;R1;S2;1.1588536238462186539289355175799960;1.1408251586995786432285799216327207;1.5830369772067491054515450071165052009572302265229289024;1.3070750811594150944153767366341362544740448292084524;0.086575528471462424232884647188446616839379696352849599;0.039002438691631233272101496148112302409099389456383753
6;1;2;R1;S1;R2;S2;1.02636504413169511554366137655669959;1.1394363232579959512668029422051107;1.3070750811594150944153767366341362544740448292084524;1.239428237007783865223410135530913436691133321012168;0.008509993280674621912012372346777699649731924645318006;0.00476657556160699531960019632672641980580376746219851
6;1;3;R1;S1;R2;S1;1.01496112519926620016016513693746939;1.1392832096879444641303748437459186;1.239428237007783865223410135530913436691133321012168;1.2156215077402623116642944159722848838704214321689;0.001816911246736413396985847988117893632823076644972;0.001248161455418376578278364765374453848756687916816
6;1;4;R1;S1;R1;S2;1.1392832096879444641303748437459186;1.1392609494526723653440222790629992;1.2156215077402623116642944159722848838704214321689;1.19630491996922590639779680183540505287811540744;0.0070050951059778179168601952809061726710689926498;0.002013414132257041445007686576486533929486032284
6;1;5;R1;S1;NA;NA;1.01207818644808427829863431081584655;NA;1.19630491996922590639779680183540505287811540744;NA;NA;NA
6;2;0;R1;S2;R2;S1;NA;1.01205678902552830779800989633065754;1.19727146663229616829926008147242055363198801;1.19727146663229616829926008147242055363198801;0E-46;0E-46
6;2;0;R1;S2;R2;S1;1.1392412904849872851612399830359252;1.01204732765327446107514543078094316;1.19727146663229616829926008147242055363198801;1.200473982894905674508809055817467488002250;0.00014300211930420355076630881676036598346115;0.00019684915731233458147950388911352849810716
6;2;1;R1;S2;R1;S1;1.1391856340055697561216709824596842;1.01203106890373005766622613621431219;1.200473982894905674508809055817467488002250;1.2084132032246040440705689148779610602492;0.000385078214581373438234578755985070652403;0.000539043030643682362191049798523044045656
6;2;2;R1;S1;R1;S1;1.1390303590731465117693722916417630;1.1385996146940432534120533169143357;1.2084132032246040440705689148779610602492;1.22688581252045811954703611445260327760;0.00106219717322406248583624287202713545040;0.00149648338811140547471791544219052146482
6;2;3;R1;S1;R1;S1;1.1385996146940432534120533169143357;1.1375546093729516942360015074175304;1.22688581252045811954703611445260327760;1.26603684579366131003954718291487063;0.00276857327141881971041142960626817807;0.00445542095347581966583844162581246330
6;2;4;R1;S1;R2;S1;1.1375546093729516942360015074175304;1.0000000000000000000000000000000000;1.26603684579366131003954718291487063;1.1657840518150732966455963694672737;-0.0291230358327282813401717853418868041;0.0836432470009326585559123895912681992
6;2;5;R1;S1;NA;NA;1.0000000000000000000000000000000000;NA;1.1657840518150732966455963694672737;NA;NA;NA
6;3;0;R2;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
6;4;0;S4;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
6;5;0;R1;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
7;0;0;S4;S4;R1;S1;NA;1.2575153260207111554470505272216026;4.764405634698287455542316767144242870630329673515519784774328104704073114;4.764405634698287455542316767144242870630329673515519784774328104704073114;0E-74;0E-74
7;0;0;S4;S3;S4;S2;0.8082970285083314932722713906129240;1.2396566958010772049148380280992107;4.764405634698287455542316767144242870630329673515519784774328104704073114;2.3467408439810860278160994284958924355852461330420398488781338336453644;2.33440785666016288173013415899975101683136902013998668191631438055947277;1.907390768326602561583506447135010279758766973512552927301454783024114746
7;0;1;S4;S4;R2;S3;1.0146285667833957528822986816077231;1.5083097706520831504966565865048900;2.3467408439810860278160994284958924355852461330420398488781338336453644;3.3378100817201565729151473104763201202050777577019089209129950904501;1.5288863047759400198115730440498719958354354959543644817569133301082741;1.516036764444587324803952009779557474356599390152945209141588198824182
7;0;2;S4;S3;S4;S3;1.3757752113698501815039036934366639;1.3876483900823208111886279649531880;3.3378100817201565729151473104763201202050777577019089209129950904501;1.956324133325214782151715408071705842603543377528493947117213242;0.1252078454586629050859681269266624898644331517316164987128442286;0.48350540492200041618245261145912375512899888355784924652070261864
7;0;3;S4;S3;R2;S1;1.3876483900823208111886279649531880;1.2979044370969027362706865354905327;1.956324133325214782151715408071705842603543377528493947117213242;1.92704101666689976314332760869666583460371773133790912680226774;0.18349334788863865059201244375335774866131158197031666505134230055;0.160519006972281755397893462202943365912092112487737803599725427
7;0;4;S4;S3;R2;S1;1.3361332302632782164875953628980409;1.3857219855992625739909404545985794;1.92704101666689976314332760869666583460371773133790912680226774;1.892381306250814819191926368555527382770620524547022129558614;0.12130047147914206645842606349164148824910838225792930866634742;0.10743918792745156666853517867182833038138839317495323752711364
7;0;5;S4;S3;NA;NA;1.2336101030555008115421887609362640;NA;1.892381306250814819191926368555527382770620524547022129558614;NA;NA;NA
7;1;0;R1;S2;R2;S2;NA;1.09520123973489543862868661335534820;1.722795852094198960374505383276483788852183740392253126196;1.722795852094198960374505383276483788852183740392253126196;0E-59;0E-59
7;1;0;R1;S2;R1;S1;1.09520123973489543862868661335534820;0.99956812965208769337611915719468424;1.722795852094198960374505383276483788852183740392253126196;1.69654799543643976531456611689433581468157427453652198;0.32367541099619574089669953089416099133030834927991635919;0.267534291124399706199906652241976134020290225705798676
7;1;1;R1;S2;R2;S2;1.1405519159319810933056711658368803;1.00759105204693804270092474019545834;1.69654799543643976531456611689433581468157427453652198;1.4708055710659351894550874429568420780911909470829094;0.0330166723300100194054256495504491690032914843541122175;0.0225641434876245800187830498075897446681023098916768072
7;1;2;R1;S1;R2;S2;1.00759105204693804270092474019545834;1.1310227650934864191077685930248646;1.4708055710659351894550874429568420780911909470829094;2.100650443702373507039766918120430726544789480890637;0.371884944282829627836977756304101958198050716548662939;0.6313301682785560452447342908392044968260719465376729
7;1;3;R1;S1;R1;S2;0.746041203350820009871816745103426133;1.1352787265436352273742063368849404;2.100650443702373507039766918120430726544789480890637;1.966305810627920356669316031249669708369140313846;0.07127169609889401615256512194495087093954375359490;0.06521710971820708190904326480645903904461930214550
7;1;4;R1;S1;R1;S1;0.895585764997251981375489723560687938;1.1373069562441225488066357987259264;1.966305810627920356669316031249669708369140313846;1.75067368400993652730096662264579758074068005;0.0504706612260588845022895895061651904695940367;0.0428902985661561786343951994837650655258291602
7;1;5;R1;S2;NA;NA;1.1373069562441225488066357987259264;NA;1.75067368400993652730096662264579758074068005;NA;NA;NA
7;2;0;R1;S2;R2;S2;NA;1.01196743384645596804824098437860366;1.232422327976570857885296099976937799909928592;1.232422327976570857885296099976937799909928592;0E-46;0E-46
7;2;0;R1;S1;R2;S2;1.01196743384645596804824098437860366;1.1381235096212199308638456264278568;1.232422327976570857885296099976937799909928592;1.453533083363106977622706340045235896240234;0.02745130081261945922561296022874824144431741;0.0647912773840938548745617980016987450911671
7;2;1;R1;S1;R2;S2;1.00781245439392960531454197428438058;1.1371287521614544367178056556398205;1.453533083363106977622706340045235896240234;1.4219643793467449324476873863038182411188;0.010341009268958164405299808765592866797482;0.009918465050238751500502367740502011362164
7;2;2;R1;S1;R1;S2;1.00994681700234582595256128506047182;1.1340442707652709265806997784635413;1.4219643793467449324476873863038182411188;1.4728364235391797271608478888541170103;0.0115548889507256554687800658540858592670;0.0138391433820175142096981502343925899997
7;2;3;R1;S2;R1;S1;1.01014763784189237493510396879801592;1.008845928647325275563262774531484104;1.4728364235391797271608478888541170103;1.606345331329362727904062338228816099;0.022213182281022234836907312608215999138;0.029611257964696665807938648742610053533
7;2;4;R1;S2;R2;S1;1.1262660388502382319207110013066124;1.0000000000000000000000000000000000;1.606345331329362727904062338228816099;1.4691825391877551526764809840425085;-0.00617518687617859553446280300498852;0.13298355027039817219148773132248607
7;2;5;R1;S1;NA;NA;1.0000000000000000000000000000000000;NA;1.4691825391877551526764809840425085;NA;NA;NA
7;3;0;R1;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
7;4;0;S4;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
7;5;0;S4;S1;R1;I understand;NA;0.0;0.0;0.0;0.0;0.0
8;0;0;R2;S2;R2;S3;NA;0.8490132479945641971726899141620662;4.764405634698287455542316767144242870630329673515519784774328104704073114;4.764405634698287455542316767144242870630329673515519784774328104704073114;0E-74;0E-74
8;0;0;R2;S2;R2;I understand;0.9502141950502290730402343318282035;0.17992227057343555438303019148486607;4.764405634698287455542316767144242870630329673515519784774328104704073114;2.4790939344875260169713318738643422751790452056333785177347965956427180;1.3760201127783534764455382536183876301968237403557211007352735828006296605;1.2863058601510037199351031365151616512663445286066908505604587392860934110
8;1;0;R2;S2;R2;I understand;NA;0.17992227057343555438303019148486607;2.4790939344875260169713318738643422751790452056333785177347965956427180;2.4790939344875260169713318738643422751790452056333785177347965956427180;0E-73;0E-73
8;2;0;S4;S4;R1;S4;NA;1.3766145305575289749332800551159814;2.4790939344875260169713318738643422751790452056333785177347965956427180;2.4790939344875260169713318738643422751790452056333785177347965956427180;0E-73;0E-73
8;2;0;S4;S4;S4;S3;1.3766145305575289749332800551159814;1.3217187631546420179080323631669176;2.4790939344875260169713318738643422751790452056333785177347965956427180;3.31546510676399952017867050417552271206090639178846676407239854370332;4.5686482922070571092294229892633054493366051484844654289330303694142984;2.8086229235680229599479121396276668941562831971701521820162223231601079
8;2;1;S4;S4;S4;S4;0.8463556405816981024681367437778837;1.0793601905528062984214936046629482;3.31546510676399952017867050417552271206090639178846676407239854370332;2.56689362119191231988082241805445947582088582146347127843295973295;-0.1260123811646161174153356695138824790959808410977990685837712999648;0.9891685535635608555496019494362383478114948336796947277106807888761
8;2;2;S4;S4;S4;I understand;1.0793601905528062984214936046629482;0.4564442625550578732098818526304674;2.56689362119191231988082241805445947582088582146347127843295973295;1.6134466425487271811348089374012775594785893842163724300009533408;0.7462590943566939811561063126072452979971950457754358965539683;0.55452839221655750504063267213912611277806263612081641130862102223
8;3;0;S4;S4;S4;I understand;NA;0.4564442625550578732098818526304674;1.6134466425487271811348089374012775594785893842163724300009533408;1.6134466425487271811348089374012775594785893842163724300009533408;0E-66;0E-66
