pair;round;nrTurns;success
20;5;5;true
21;0;7;false
21;1;7;true
21;2;7;true
21;3;1;true
21;4;1;true
21;5;1;false
22;0;7;false
22;1;5;false
22;2;1;true
22;3;7;true
22;4;3;true
22;5;1;true
23;0;2;true
23;1;4;true
23;2;1;true
23;3;7;false
23;4;7;false
23;5;2;true
24;0;7;true
24;1;3;true
24;2;1;true
24;3;7;false
24;4;5;false
24;5;1;false
25;0;6;false
25;1;7;false
25;2;7;true
25;3;2;false
25;4;1;false
25;5;1;false
26;0;7;true
26;1;7;false
26;2;7;false
26;3;1;false
26;4;1;false
26;5;1;true
27;0;4;true
27;1;7;false
27;2;7;true
27;3;4;false
27;4;1;false
27;5;1;false
28;0;2;true
28;1;7;true
28;2;7;false
28;3;6;false
28;4;1;false
28;5;1;false
29;0;2;true
29;1;1;false
29;2;1;true
29;3;7;false
29;4;7;false
29;5;6;false
30;0;7;true
30;1;1;true
30;2;5;true
30;3;7;false
30;4;3;false
30;5;1;false
31;0;7;false
31;1;7;true
31;2;7;false
31;3;1;false
31;4;1;true
31;5;1;false
32;0;7;false
32;1;7;true
32;2;7;false
32;3;1;false
32;4;1;false
32;5;1;true
33;0;2;true
33;1;7;false
33;2;7;false
33;3;6;false
33;4;1;false
33;5;1;true
34;0;7;false
34;1;7;true
34;2;1;true
34;3;7;true
34;4;1;false
34;5;1;false
35;0;2;true
35;1;7;true
35;2;7;true
35;3;6;false
35;4;1;false
35;5;1;true
36;0;7;false
36;1;7;true
36;2;7;false
36;3;1;true
36;4;1;false
36;5;1;false
37;0;2;true
37;1;7;false
37;2;4;true
37;3;7;false
37;4;3;false
37;5;1;true
38;0;7;false
38;1;7;true
38;2;2;true
38;3;6;false
38;4;1;false
38;5;1;false
39;0;7;true
39;1;7;false
39;2;2;true
39;3;6;false
39;4;1;false
39;5;1;false
40;0;3;true
40;1;1;true
40;2;7;true
40;3;7;true
40;4;5;false
40;5;1;false
41;0;7;false
41;1;3;false
41;2;7;true
41;3;7;false
41;4;4;true
41;5;1;true
42;0;7;false
42;1;2;false
42;2;7;true
42;3;6;true
42;4;1;true
42;5;1;true
43;0;2;true
43;1;7;true
43;2;3;true
43;3;2;true
43;4;7;false
43;5;1;true
44;0;7;true
44;1;7;true
44;2;7;true
44;3;1;true
44;4;1;false
44;5;1;false
45;0;7;true
45;1;7;true
45;2;7;true
45;3;1;true
45;4;1;true
45;5;1;false
46;0;7;false
46;1;7;true
46;2;7;false
46;3;1;false
46;4;1;false
46;5;1;false
47;0;7;true
47;1;2;true
47;2;7;true
47;3;2;true
47;4;5;false
47;5;1;true
48;0;3;true
48;1;1;true
48;2;7;true
48;3;7;true
48;4;5;false
48;5;1;false
49;0;2;true
49;1;7;true
49;2;3;true
49;3;1;true
49;4;1;true
49;5;7;false
50;0;4;true
50;1;1;true
50;2;7;true
50;3;7;false
50;4;4;false
50;5;1;false
51;0;7;false
51;1;7;true
51;2;7;false
51;3;1;false
51;4;1;true
51;5;1;false
52;0;7;true
52;1;7;false
52;2;7;false
52;3;1;false
52;4;1;true
52;5;1;false
53;0;3;true
53;1;1;true
53;2;2;false
53;3;7;true
53;4;7;false
53;5;4;false
54;0;7;true
54;1;5;true
54;2;4;true
54;3;3;false
54;4;1;true
54;5;1;true
55;0;6;true
55;1;7;true
55;2;7;true
55;3;2;true
55;4;1;true
55;5;1;false
56;0;7;true
56;1;7;true
56;2;7;false
56;3;5;true
56;4;1;false
56;5;1;false
57;0;7;false
57;1;7;false
57;2;7;true
57;3;1;true
57;4;1;true
57;5;1;false
58;0;7;true
58;1;7;false
58;2;7;false
58;3;1;true
58;4;1;false
58;5;1;true
59;0;7;false
59;1;7;false
59;2;7;false
59;3;1;false
59;4;1;true
59;5;1;false
60;0;7;true
60;1;7;false
60;2;7;true
60;3;1;false
60;4;1;false
60;5;1;false
61;0;7;true
61;1;4;true
61;2;1;false
61;3;7;false
61;4;4;false
61;5;1;true
62;0;2;true
62;1;7;false
62;2;7;false
62;3;5;false
62;4;1;true
62;5;1;false
63;0;2;true
63;1;7;true
63;2;7;true
63;3;6;true
63;4;1;false
63;5;1;true
64;0;3;true
64;1;1;false
64;2;1;true
64;3;1;true
64;4;6;false
64;5;7;true
65;0;7;false
65;1;3;true
65;2;1;true
65;3;1;true
65;4;7;false
65;5;1;true
66;0;2;true
66;1;7;false
66;2;4;true
66;3;7;false
66;4;5;true
66;5;1;true
67;0;7;false
67;1;7;false
67;2;7;true
67;3;1;false
67;4;1;true
67;5;1;false
68;0;7;false
68;1;2;true
68;2;5;true
68;3;4;false
68;4;1;false
68;5;5;true
69;0;7;false
69;1;7;true
69;2;1;false
69;3;7;true
69;4;1;true
69;5;1;false
70;0;7;false
70;1;2;true
70;2;1;true
70;3;1;true
70;4;1;true
70;5;1;false
71;0;7;false
71;1;7;false
71;2;7;false
71;3;1;true
71;4;1;true
71;5;1;false
72;0;6;true
72;1;4;true
72;2;1;true
72;3;1;true
72;4;7;false
72;5;5;true
73;0;6;true
73;1;1;true
73;2;1;true
73;3;3;true
73;4;3;false
73;5;1;true
74;0;7;false
74;1;7;true
74;2;7;true
74;3;1;false
74;4;1;false
74;5;1;false
75;0;7;true
75;1;1;true
75;2;7;false
75;3;4;true
75;4;1;true
75;5;4;false
76;0;7;true
76;1;7;false
76;2;7;false
76;3;4;false
76;4;1;false
76;5;1;true
77;0;7;false
77;1;7;true
77;2;7;true
77;3;1;false
77;4;1;false
77;5;1;false
78;0;7;false
78;1;7;true
78;2;7;false
78;3;3;true
78;4;1;true
78;5;1;true
79;0;3;true
79;1;1;true
79;2;1;true
79;3;7;false
79;4;7;false
79;5;5;false
80;0;2;true
80;1;7;false
80;2;7;true
80;3;6;false
80;4;1;false
80;5;1;true
81;0;5;true
81;1;3;false
81;2;7;false
81;3;7;true
81;4;1;false
81;5;1;true
82;0;4;true
82;1;7;false
82;2;7;false
82;3;4;true
82;4;1;false
82;5;1;false
83;0;2;false
83;1;1;true
83;2;7;false
83;3;7;false
83;4;6;false
83;5;1;false
84;0;7;false
84;1;3;true
84;2;1;true
84;3;7;false
84;4;5;false
84;5;1;true
85;0;7;false
85;1;7;false
85;2;5;true
85;3;3;true
85;4;1;false
85;5;1;true
86;0;7;false
86;1;5;true
86;2;7;true
86;3;2;true
86;4;2;false
86;5;1;false
87;0;5;true
87;1;1;true
87;2;7;false
87;3;7;false
87;4;3;false
87;5;1;false
88;0;7;true
88;1;2;true
88;2;2;true
88;3;7;false
88;4;5;false
88;5;1;false
89;0;7;false
89;1;7;true
89;2;7;true
89;3;1;false
89;4;1;true
89;5;1;false
90;0;7;true
90;1;2;true
90;2;1;true
90;3;1;true
90;4;1;true
90;5;1;true
91;0;2;true
91;1;1;true
91;2;7;false
91;3;7;true
91;4;6;false
91;5;1;false
92;0;7;true
92;1;7;true
92;2;6;true
92;3;2;true
92;4;1;false
92;5;1;true
93;0;7;true
93;1;3;true
93;2;1;true
93;3;7;true
93;4;5;false
93;5;1;true
94;0;2;true
94;1;7;false
94;2;7;true
94;3;1;true
94;4;6;false
94;5;1;true
95;0;3;true
95;1;7;false
95;2;7;true
95;3;5;false
95;4;1;false
95;5;1;false
96;0;7;false
96;1;7;true
96;2;7;false
96;3;1;true
96;4;1;false
96;5;1;true
97;0;7;false
97;1;4;true
97;2;7;false
97;3;2;true
97;4;1;true
97;5;1;true
98;0;7;false
98;1;7;true
98;2;4;true
98;3;1;true
98;4;4;true
98;5;1;true
99;0;7;false
99;1;7;false
99;2;3;true
99;3;1;true
99;4;5;false
99;5;1;false
