pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R1;S2;R1;S3;NA;1.3461163193003060496240888494734516;5.397314746170713971361506043164495565221500918722225703292983601943295470;5.397314746170713971361506043164495565221500918722225703292983601943295470;0E-74;0E-74
0;0;0;R1;S2;R1;I understand;1.5306890872507173187202495014307051;0.5336869540301272364771559254192058;5.397314746170713971361506043164495565221500918722225703292983601943295470;3.51652289381888442160127133521659986480761379965234145390170489224089076;0.6396881912436585164705433309249105247354116798453739092303916926620117604;1.2640542758178929237935449664950086270148433956065339766477943185304675808
0;1;0;S4;S3;R1;S3;NA;0.8970676653395886240108592129916525;3.51652289381888442160127133521659986480761379965234145390170489224089076;3.51652289381888442160127133521659986480761379965234145390170489224089076;0E-73;0E-73
0;1;0;S4;S4;R2;S4;0.8970676653395886240108592129916525;1.3777031531936912385368554057952782;3.51652289381888442160127133521659986480761379965234145390170489224089076;3.173121197427163850475142138483613859286404259857434534627635248311665;0.6282261915674810979670159113991668520554305055219143418767607629073264;0.35913238652088322646954768264666405783788099618188772671063985782034760
0;1;1;S4;S3;S4;S4;1.3777031531936912385368554057952782;1.0874978458687809603148310829204290;3.173121197427163850475142138483613859286404259857434534627635248311665;3.29618047556807655169682680372884475746489245739945930126441369229;2.5474046652618996453505478528374996116561434968186906703229394422211;2.0821362177464309994652614391536876105826012685637333369350039557962
0;1;2;S4;S3;S4;I understand;1.02126147275787353232772397280860235;0.7963878889372727115688791823454226;3.29618047556807655169682680372884475746489245739945930126441369229;2.744509416770113220550750526267456342787904474562873774640767366;-0.033617008835493502059418171874952337096959003975818029635935141953;0.182674071606094609673762181163813524233824830058223904729114263084
0;2;0;R1;S1;R2;S4;NA;1.5838443339903728863114674837518635;2.744509416770113220550750526267456342787904474562873774640767366;2.744509416770113220550750526267456342787904474562873774640767366;0E-65;0E-65
0;2;0;R1;S3;S4;S3;1.004006448461144900345438134706782622;1.3147721678253890296445058125987516;2.744509416770113220550750526267456342787904474562873774640767366;2.775784825776841607230375627471463400173395884285218765994801;0.98449759265071872555026682496571959137699759827557857344145040;0.73108034645501509077591826325759675281066047915714440437702773
0;2;1;R1;S2;R1;S2;1.3147721678253890296445058125987516;1.5010422062990690137038911228508016;2.775784825776841607230375627471463400173395884285218765994801;2.47767787488444675541087100673561209529128726531878227976988;1.0619591498012884916927933298189046284375809944963831456987;1.372887176433765115907228978083404804749467608892493641802130
0;2;2;R1;S2;S4;S4;1.5010422062990690137038911228508016;1.5816921741808114223048869676020338;2.47767787488444675541087100673561209529128726531878227976988;2.5431108445075594538890648949054431557752894082279202813;1.2053634812513518700969851545340860727773631761189639484849;1.122093089810887126247402537941318110435217212585297561661
0;2;3;R1;S2;S4;S4;1.003976749184046240928583383523557726;1.5834068655061339650631045869849430;2.5431108445075594538890648949054431557752894082279202813;1.988136554680547493645666077765892743944928604175368102;0.3678763578519542217571032879904483939162389495746029338;0.16267154400388984507577246887240319661957702395889485643
0;2;4;R1;S1;R2;S2;1.0010300923934067948833258463353039065;1.5839366856269924406100722719853345;1.988136554680547493645666077765892743944928604175368102;1.873672117396390308599244426803845578475279097470159;0.02557479507769007351089648360063540565852362706560233;0.01140484462321925180814406393032870465607935812569943
0;2;5;R1;S3;NA;NA;1.5834673688500232420789355186246001;NA;1.873672117396390308599244426803845578475279097470159;NA;NA;NA
0;3;0;R1;S3;S4;S3;NA;1.1191975535101024015790713436432601;1.8416831207708677750731756176802383257711429710369;1.8416831207708677750731756176802383257711429710369;0E-51;0E-51
0;3;0;R1;S3;S4;S1;1.1191975535101024015790713436432601;1.1193962422567134804263836622340452;1.8416831207708677750731756176802383257711429710369;1.85593894487612254103246412510686968972677658526;0.00093529017429277019431887880529765619745309865134;0.002642685535482277269625518378650812378950719099
0;3;1;R1;S3;R1;S3;1.5839349218189043276985561081532881;1.1200593957661694245621464734087992;1.85593894487612254103246412510686968972677658526;1.85294285386701511299041630616582635549015777;-0.0001503514620256353574405362896437371682598268;0.0006783381350804663462140476460661845558001042
0;3;2;R1;S2;R1;S1;1.1200593957661694245621464734087992;1.5832958202425791171343803709966599;1.85294285386701511299041630616582635549015777;1.981174930454005321876643332752112662374960;0.02351991952018814683300975544762013918051745;0.0729732277728874787937097237004841480288123
0;3;3;R1;S3;R1;S3;1.5837948497040698274704336293957355;1.1211500418657869419589963860615384;1.981174930454005321876643332752112662374960;1.8640104591733663462403525673403709641630;0.0565468792368607384628443484996166702524629;0.0219156960723443550814889478706123091988598
