pair;round;nrTurns;success
37;4;1;true
37;5;7;false
38;0;2;true
38;1;5;true
38;2;7;true
38;3;7;true
38;4;2;true
38;5;1;true
39;0;6;true
39;1;5;true
39;2;1;false
39;3;7;true
39;4;1;true
39;5;4;false
40;0;5;true
40;1;1;true
40;2;7;true
40;3;7;true
40;4;3;true
40;5;1;false
41;0;2;true
41;1;1;true
41;2;4;true
41;3;7;false
41;4;7;false
41;5;3;false
42;0;7;false
42;1;7;false
42;2;7;false
42;3;2;false
42;4;1;false
42;5;1;true
43;0;5;true
43;1;7;false
43;2;7;false
43;3;3;false
43;4;1;false
43;5;1;false
44;0;7;false
44;1;7;true
44;2;7;false
44;3;1;true
44;4;1;false
44;5;1;false
45;0;2;true
45;1;2;true
45;2;1;false
45;3;1;true
45;4;1;true
45;5;4;true
46;0;4;true
46;1;1;true
46;2;1;true
46;3;7;false
46;4;7;true
46;5;4;false
47;0;2;true
47;1;7;true
47;2;7;false
47;3;6;false
47;4;1;false
47;5;1;false
48;0;7;true
48;1;1;true
48;2;7;false
48;3;7;true
48;4;2;false
48;5;1;false
49;0;5;true
49;1;1;true
49;2;7;false
49;3;7;true
49;4;3;false
49;5;1;true
50;0;2;true
50;1;2;true
50;2;1;true
50;3;1;true
50;4;1;true
50;5;4;true
51;0;7;false
51;1;4;true
51;2;7;true
51;3;4;false
51;4;1;true
51;5;1;false
52;0;3;true
52;1;2;false
52;2;3;true
52;3;7;true
52;4;1;true
52;5;3;false
53;0;3;true
53;1;1;true
53;2;1;true
53;3;3;true
53;4;7;false
53;5;7;true
54;0;3;true
54;1;1;true
54;2;1;true
54;3;2;true
54;4;1;true
54;5;7;false
55;0;3;true
55;1;1;true
55;2;1;true
55;3;1;true
55;4;2;true
55;5;1;true
56;0;7;false
56;1;2;false
56;2;3;false
56;3;2;true
56;4;3;true
56;5;7;false
57;0;7;true
57;1;1;true
57;2;2;true
57;3;7;true
57;4;6;false
57;5;1;true
58;0;2;true
58;1;1;true
58;2;1;true
58;3;1;true
58;4;7;true
58;5;7;false
59;0;4;true
59;1;1;true
59;2;7;false
59;3;7;false
59;4;3;true
59;5;2;false
60;0;7;false
60;1;1;false
60;2;7;true
60;3;7;true
60;4;1;false
60;5;1;true
61;0;3;true
61;1;7;true
61;2;1;true
61;3;1;true
61;4;1;true
61;5;2;true
62;0;3;true
62;1;5;false
62;2;7;false
62;3;1;true
62;4;7;false
62;5;2;true
63;0;3;true
63;1;7;false
63;2;7;false
63;3;5;false
63;4;1;true
63;5;1;false
64;0;2;true
64;1;7;false
64;2;7;false
64;3;6;true
64;4;1;true
64;5;1;true
65;0;7;false
65;1;7;true
65;2;7;false
65;3;1;false
65;4;1;false
65;5;1;false
66;0;2;true
66;1;1;true
66;2;7;false
66;3;7;false
66;4;6;false
66;5;1;false
67;0;3;true
67;1;1;true
67;2;2;true
67;3;3;true
67;4;7;true
67;5;7;true
68;0;7;true
68;1;1;true
68;2;1;true
68;3;1;true
68;4;4;true
68;5;7;true
69;0;5;true
69;1;7;false
69;2;2;false
69;3;1;true
69;4;1;false
69;5;1;true
70;0;2;true
70;1;1;true
70;2;7;false
70;3;3;true
70;4;1;true
70;5;1;true
71;0;4;true
71;1;5;true
71;2;2;true
71;3;5;true
71;4;1;true
71;5;7;false
72;0;2;true
72;1;7;true
72;2;7;false
72;3;6;true
72;4;1;true
72;5;1;true
73;0;7;false
73;1;7;false
73;2;6;true
73;3;2;false
73;4;1;false
73;5;1;true
74;0;6;false
74;1;7;true
74;2;7;true
74;3;3;false
74;4;1;false
74;5;1;false
75;0;3;true
75;1;1;true
75;2;1;true
75;3;1;true
75;4;1;true
75;5;1;true
76;0;5;true
76;1;7;false
76;2;7;true
76;3;3;false
76;4;1;false
76;5;1;true
77;0;3;true
77;1;1;true
77;2;1;true
77;3;7;true
77;4;7;false
77;5;5;true
78;0;4;true
78;1;7;false
78;2;7;true
78;3;4;false
78;4;1;false
78;5;1;false
79;0;4;true
79;1;4;true
79;2;7;false
79;3;7;false
79;4;1;false
79;5;1;false
80;0;2;true
80;1;1;true
80;2;3;true
80;3;2;true
80;4;5;false
80;5;7;false
81;0;6;true
81;1;3;true
81;2;7;false
81;3;6;false
81;4;1;true
81;5;1;false
82;0;2;true
82;1;4;true
82;2;7;false
82;3;1;true
82;4;7;true
82;5;3;true
83;0;2;true
83;1;7;false
83;2;3;true
83;3;7;true
83;4;4;false
83;5;1;false
84;0;5;true
84;1;2;true
84;2;1;true
84;3;1;true
84;4;1;true
84;5;7;true
85;0;3;false
85;1;7;true
85;2;7;false
85;3;5;true
85;4;1;true
85;5;1;true
86;0;7;true
86;1;7;false
86;2;7;true
86;3;1;true
86;4;1;false
86;5;1;false
87;0;7;true
87;1;7;true
87;2;7;false
87;3;1;false
87;4;1;false
87;5;1;true
88;0;2;true
88;1;2;true
88;2;1;true
88;3;3;true
88;4;1;true
88;5;7;false
89;0;2;false
89;1;7;true
89;2;7;false
89;3;6;false
89;4;1;true
89;5;1;false
90;0;2;true
90;1;1;true
90;2;4;true
90;3;2;true
90;4;3;true
90;5;7;false
91;0;6;false
91;1;7;false
91;2;7;false
91;3;2;false
91;4;1;false
91;5;1;false
92;0;3;true
92;1;7;true
92;2;6;true
92;3;6;false
92;4;1;true
92;5;1;false
93;0;3;true
93;1;1;true
93;2;7;true
93;3;5;true
93;4;7;false
93;5;1;true
94;0;4;true
94;1;1;false
94;2;7;false
94;3;7;true
94;4;4;false
94;5;1;false
95;0;4;true
95;1;5;true
95;2;1;true
95;3;7;true
95;4;5;true
95;5;3;false
96;0;2;true
96;1;6;true
96;2;7;true
96;3;1;true
96;4;7;false
96;5;1;false
97;0;2;true
97;1;1;true
97;2;1;false
97;3;7;true
97;4;7;false
97;5;6;true
98;0;2;true
98;1;3;true
98;2;1;false
98;3;7;false
98;4;7;false
98;5;4;false
99;0;7;true
99;1;5;true
99;2;2;false
99;3;1;true
99;4;6;true
99;5;2;true
