pair;round;nrTurns;success
0;0;4;true
0;1;7;false
0;2;6;true
0;3;5;false
0;4;1;true
0;5;1;false
1;0;7;false
1;1;7;false
1;2;4;true
1;3;7;false
1;4;1;false
1;5;1;true
2;0;7;false
2;1;7;true
2;2;7;false
2;3;1;false
2;4;1;true
2;5;1;true
3;0;7;true
3;1;5;true
3;2;7;false
3;3;3;true
3;4;1;true
3;5;1;false
4;0;7;false
4;1;7;true
4;2;7;false
4;3;1;false
4;4;1;false
4;5;1;true
